"Code","CodeType","NewCode","Deficit"
"C43.62","ICD10","C4362","Cancer"
"C43.70","ICD10","C4370","Cancer"
"C43.71","ICD10","C4371","Cancer"
"C43.72","ICD10","C4372","Cancer"
"C43.8","ICD10","C438","Cancer"
"C43.9","ICD10","C439","Cancer"
"C44.09","ICD10","C4409","Cancer"
"C44.00","ICD10","C4400","Cancer"
"C44.02","ICD10","C4402","Cancer"
"C44.01","ICD10","C4401","Cancer"
"C44.102","ICD10","C44102","Cancer"
"C44.1192","ICD10","C441192","Cancer"
"C44.122","ICD10","C44122","Cancer"
"C44.1922","ICD10","C441922","Cancer"
"C44.1392","ICD10","C441392","Cancer"
"C44.1991","ICD10","C441991","Cancer"
"C44.1121","ICD10","C441121","Cancer"
"C44.111","ICD10","C44111","Cancer"
"C44.1092","ICD10","C441092","Cancer"
"C44.1321","ICD10","C441321","Cancer"
"C44.191","ICD10","C44191","Cancer"
"C44.1222","ICD10","C441222","Cancer"
"C44.119","ICD10","C44119","Cancer"
"C44.109","ICD10","C44109","Cancer"
"C44.129","ICD10","C44129","Cancer"
"C44.192","ICD10","C44192","Cancer"
"C44.1291","ICD10","C441291","Cancer"
"C44.101","ICD10","C44101","Cancer"
"C44.1992","ICD10","C441992","Cancer"
"C44.121","ICD10","C44121","Cancer"
"C44.1091","ICD10","C441091","Cancer"
"C44.1391","ICD10","C441391","Cancer"
"C44.1122","ICD10","C441122","Cancer"
"C44.1022","ICD10","C441022","Cancer"
"C44.1292","ICD10","C441292","Cancer"
"C44.199","ICD10","C44199","Cancer"
"C44.1191","ICD10","C441191","Cancer"
"C44.1021","ICD10","C441021","Cancer"
"C44.1921","ICD10","C441921","Cancer"
"C44.1221","ICD10","C441221","Cancer"
"C44.131","ICD10","C44131","Cancer"
"C44.1322","ICD10","C441322","Cancer"
"C44.112","ICD10","C44112","Cancer"
"C44.201","ICD10","C44201","Cancer"
"C44.221","ICD10","C44221","Cancer"
"C44.291","ICD10","C44291","Cancer"
"C44.209","ICD10","C44209","Cancer"
"C44.229","ICD10","C44229","Cancer"
"C44.299","ICD10","C44299","Cancer"
"C44.219","ICD10","C44219","Cancer"
"C44.202","ICD10","C44202","Cancer"
"C44.222","ICD10","C44222","Cancer"
"C44.212","ICD10","C44212","Cancer"
"C44.292","ICD10","C44292","Cancer"
"C44.211","ICD10","C44211","Cancer"
"C44.399","ICD10","C44399","Cancer"
"C44.329","ICD10","C44329","Cancer"
"C44.309","ICD10","C44309","Cancer"
"C44.390","ICD10","C44390","Cancer"
"C44.320","ICD10","C44320","Cancer"
"C44.301","ICD10","C44301","Cancer"
"C44.311","ICD10","C44311","Cancer"
"C44.300","ICD10","C44300","Cancer"
"C44.310","ICD10","C44310","Cancer"
"C44.391","ICD10","C44391","Cancer"
"C44.321","ICD10","C44321","Cancer"
"C44.319","ICD10","C44319","Cancer"
"C44.49","ICD10","C4449","Cancer"
"C44.42","ICD10","C4442","Cancer"
"C44.41","ICD10","C4441","Cancer"
"C44.40","ICD10","C4440","Cancer"
"C44.599","ICD10","C44599","Cancer"
"C44.501","ICD10","C44501","Cancer"
"C44.519","ICD10","C44519","Cancer"
"C44.591","ICD10","C44591","Cancer"
"C44.509","ICD10","C44509","Cancer"
"C44.520","ICD10","C44520","Cancer"
"C44.511","ICD10","C44511","Cancer"
"C44.521","ICD10","C44521","Cancer"
"C44.510","ICD10","C44510","Cancer"
"C44.529","ICD10","C44529","Cancer"
"C44.500","ICD10","C44500","Cancer"
"C44.590","ICD10","C44590","Cancer"
"C44.609","ICD10","C44609","Cancer"
"C44.602","ICD10","C44602","Cancer"
"C44.629","ICD10","C44629","Cancer"
"C44.621","ICD10","C44621","Cancer"
"C44.692","ICD10","C44692","Cancer"
"C44.691","ICD10","C44691","Cancer"
"C44.612","ICD10","C44612","Cancer"
"C44.611","ICD10","C44611","Cancer"
"C44.699","ICD10","C44699","Cancer"
"C44.622","ICD10","C44622","Cancer"
"C44.601","ICD10","C44601","Cancer"
"C44.619","ICD10","C44619","Cancer"
"C44.719","ICD10","C44719","Cancer"
"C44.722","ICD10","C44722","Cancer"
"C44.712","ICD10","C44712","Cancer"
"C44.711","ICD10","C44711","Cancer"
"C44.799","ICD10","C44799","Cancer"
"C44.702","ICD10","C44702","Cancer"
"C44.701","ICD10","C44701","Cancer"
"C44.791","ICD10","C44791","Cancer"
"C44.729","ICD10","C44729","Cancer"
"C44.721","ICD10","C44721","Cancer"
"C44.792","ICD10","C44792","Cancer"
"C44.709","ICD10","C44709","Cancer"
"C44.82","ICD10","C4482","Cancer"
"C44.80","ICD10","C4480","Cancer"
"C44.89","ICD10","C4489","Cancer"
"C44.81","ICD10","C4481","Cancer"
"C44.91","ICD10","C4491","Cancer"
"C44.92","ICD10","C4492","Cancer"
"C44.90","ICD10","C4490","Cancer"
"C44.99","ICD10","C4499","Cancer"
"C45.0","ICD10","C450","Cancer"
"C45.1","ICD10","C451","Cancer"
"C45.2","ICD10","C452","Cancer"
"C45.7","ICD10","C457","Cancer"
"C45.9","ICD10","C459","Cancer"
"C46.0","ICD10","C460","Cancer"
"C46.1","ICD10","C461","Cancer"
"C46.2","ICD10","C462","Cancer"
"C46.3","ICD10","C463","Cancer"
"C46.4","ICD10","C464","Cancer"
"C46.50","ICD10","C4650","Cancer"
"C46.51","ICD10","C4651","Cancer"
"C46.52","ICD10","C4652","Cancer"
"C46.7","ICD10","C467","Cancer"
"C46.9","ICD10","C469","Cancer"
"C47.0","ICD10","C470","Cancer"
"C47.10","ICD10","C4710","Cancer"
"C47.11","ICD10","C4711","Cancer"
"C47.12","ICD10","C4712","Cancer"
"C47.20","ICD10","C4720","Cancer"
"C47.21","ICD10","C4721","Cancer"
"C47.22","ICD10","C4722","Cancer"
"C47.3","ICD10","C473","Cancer"
"C47.4","ICD10","C474","Cancer"
"C47.5","ICD10","C475","Cancer"
"C47.6","ICD10","C476","Cancer"
"C47.8","ICD10","C478","Cancer"
"C47.9","ICD10","C479","Cancer"
"C48.0","ICD10","C480","Cancer"
"C48.1","ICD10","C481","Cancer"
"C48.2","ICD10","C482","Cancer"
"C48.8","ICD10","C488","Cancer"
"C49.0","ICD10","C490","Cancer"
"C49.10","ICD10","C4910","Cancer"
"C49.11","ICD10","C4911","Cancer"
"C49.12","ICD10","C4912","Cancer"
"C49.20","ICD10","C4920","Cancer"
"C49.21","ICD10","C4921","Cancer"
"C49.22","ICD10","C4922","Cancer"
"C49.3","ICD10","C493","Cancer"
"C49.4","ICD10","C494","Cancer"
"C49.5","ICD10","C495","Cancer"
"C49.6","ICD10","C496","Cancer"
"C49.8","ICD10","C498","Cancer"
"C49.9","ICD10","C499","Cancer"
"C49.A0","ICD10","C49A0","Cancer"
"C49.A1","ICD10","C49A1","Cancer"
"C49.A2","ICD10","C49A2","Cancer"
"C49.A3","ICD10","C49A3","Cancer"
"C49.A4","ICD10","C49A4","Cancer"
"C49.A5","ICD10","C49A5","Cancer"
"C49.A9","ICD10","C49A9","Cancer"
"C4A.0","ICD10","C4A0","Cancer"
"C4A.10","ICD10","C4A10","Cancer"
"C4A.111","ICD10","C4A111","Cancer"
"C4A.112","ICD10","C4A112","Cancer"
"C4A.11","ICD10","C4A11","Cancer"
"C4A.122","ICD10","C4A122","Cancer"
"C4A.121","ICD10","C4A121","Cancer"
"C4A.12","ICD10","C4A12","Cancer"
"C4A.20","ICD10","C4A20","Cancer"
"C4A.21","ICD10","C4A21","Cancer"
"C4A.22","ICD10","C4A22","Cancer"
"C4A.30","ICD10","C4A30","Cancer"
"C4A.31","ICD10","C4A31","Cancer"
"C4A.39","ICD10","C4A39","Cancer"
"C4A.4","ICD10","C4A4","Cancer"
"C4A.51","ICD10","C4A51","Cancer"
"C4A.52","ICD10","C4A52","Cancer"
"C4A.59","ICD10","C4A59","Cancer"
"C4A.60","ICD10","C4A60","Cancer"
"C4A.61","ICD10","C4A61","Cancer"
"C4A.62","ICD10","C4A62","Cancer"
"C4A.70","ICD10","C4A70","Cancer"
"C4A.71","ICD10","C4A71","Cancer"
"C4A.72","ICD10","C4A72","Cancer"
"C4A.8","ICD10","C4A8","Cancer"
"C4A.9","ICD10","C4A9","Cancer"
"C50.011","ICD10","C50011","Cancer"
"C50.012","ICD10","C50012","Cancer"
"C50.019","ICD10","C50019","Cancer"
"C50.021","ICD10","C50021","Cancer"
"C50.022","ICD10","C50022","Cancer"
"C50.029","ICD10","C50029","Cancer"
"C50.111","ICD10","C50111","Cancer"
"C50.112","ICD10","C50112","Cancer"
"C50.119","ICD10","C50119","Cancer"
"C50.121","ICD10","C50121","Cancer"
"C50.122","ICD10","C50122","Cancer"
"C50.129","ICD10","C50129","Cancer"
"C50.211","ICD10","C50211","Cancer"
"C50.212","ICD10","C50212","Cancer"
"C50.219","ICD10","C50219","Cancer"
"C50.221","ICD10","C50221","Cancer"
"C50.222","ICD10","C50222","Cancer"
"C50.229","ICD10","C50229","Cancer"
"C50.311","ICD10","C50311","Cancer"
"C50.312","ICD10","C50312","Cancer"
"C50.319","ICD10","C50319","Cancer"
"C50.321","ICD10","C50321","Cancer"
"C50.322","ICD10","C50322","Cancer"
"C50.329","ICD10","C50329","Cancer"
"C50.411","ICD10","C50411","Cancer"
"C50.412","ICD10","C50412","Cancer"
"C50.419","ICD10","C50419","Cancer"
"C50.421","ICD10","C50421","Cancer"
"C50.422","ICD10","C50422","Cancer"
"C50.429","ICD10","C50429","Cancer"
"C50.511","ICD10","C50511","Cancer"
"C50.512","ICD10","C50512","Cancer"
"C50.519","ICD10","C50519","Cancer"
"C50.521","ICD10","C50521","Cancer"
"C50.522","ICD10","C50522","Cancer"
"C50.529","ICD10","C50529","Cancer"
"C50.611","ICD10","C50611","Cancer"
"C50.612","ICD10","C50612","Cancer"
"C50.619","ICD10","C50619","Cancer"
"C50.621","ICD10","C50621","Cancer"
"C50.622","ICD10","C50622","Cancer"
"C50.629","ICD10","C50629","Cancer"
"C50.811","ICD10","C50811","Cancer"
"C50.812","ICD10","C50812","Cancer"
"C50.819","ICD10","C50819","Cancer"
"C50.821","ICD10","C50821","Cancer"
"C50.822","ICD10","C50822","Cancer"
"C50.829","ICD10","C50829","Cancer"
"C50.911","ICD10","C50911","Cancer"
"C50.912","ICD10","C50912","Cancer"
"C50.919","ICD10","C50919","Cancer"
"C50.921","ICD10","C50921","Cancer"
"C50.922","ICD10","C50922","Cancer"
"C50.929","ICD10","C50929","Cancer"
"C51.0","ICD10","C510","Cancer"
"C51.1","ICD10","C511","Cancer"
"C51.2","ICD10","C512","Cancer"
"C51.8","ICD10","C518","Cancer"
"C51.9","ICD10","C519","Cancer"
"C52.","ICD10","C52","Cancer"
"C53.0","ICD10","C530","Cancer"
"C53.1","ICD10","C531","Cancer"
"C53.8","ICD10","C538","Cancer"
"C53.9","ICD10","C539","Cancer"
"C54.0","ICD10","C540","Cancer"
"C54.1","ICD10","C541","Cancer"
"C54.2","ICD10","C542","Cancer"
"C54.3","ICD10","C543","Cancer"
"C54.8","ICD10","C548","Cancer"
"C54.9","ICD10","C549","Cancer"
"C55.","ICD10","C55","Cancer"
"C56.1","ICD10","C561","Cancer"
"C56.2","ICD10","C562","Cancer"
"C56.9","ICD10","C569","Cancer"
"C57.00","ICD10","C5700","Cancer"
"C57.01","ICD10","C5701","Cancer"
"C57.02","ICD10","C5702","Cancer"
"C57.10","ICD10","C5710","Cancer"
"C57.11","ICD10","C5711","Cancer"
"C57.12","ICD10","C5712","Cancer"
"C57.20","ICD10","C5720","Cancer"
"C57.21","ICD10","C5721","Cancer"
"C57.22","ICD10","C5722","Cancer"
"C57.3","ICD10","C573","Cancer"
"C57.4","ICD10","C574","Cancer"
"C57.7","ICD10","C577","Cancer"
"C57.8","ICD10","C578","Cancer"
"C57.9","ICD10","C579","Cancer"
"C58.","ICD10","C58","Cancer"
"C60.0","ICD10","C600","Cancer"
"C60.1","ICD10","C601","Cancer"
"C60.2","ICD10","C602","Cancer"
"C60.8","ICD10","C608","Cancer"
"C60.9","ICD10","C609","Cancer"
"C61.","ICD10","C61","Cancer"
"C62.00","ICD10","C6200","Cancer"
"C62.01","ICD10","C6201","Cancer"
"C62.02","ICD10","C6202","Cancer"
"C62.10","ICD10","C6210","Cancer"
"C62.11","ICD10","C6211","Cancer"
"C62.12","ICD10","C6212","Cancer"
"C62.90","ICD10","C6290","Cancer"
"C62.91","ICD10","C6291","Cancer"
"C62.92","ICD10","C6292","Cancer"
"C63.00","ICD10","C6300","Cancer"
"C63.01","ICD10","C6301","Cancer"
"C63.02","ICD10","C6302","Cancer"
"C63.10","ICD10","C6310","Cancer"
"C63.11","ICD10","C6311","Cancer"
"C63.12","ICD10","C6312","Cancer"
"C63.2","ICD10","C632","Cancer"
"C63.7","ICD10","C637","Cancer"
"C63.8","ICD10","C638","Cancer"
"C63.9","ICD10","C639","Cancer"
"C64.1","ICD10","C641","Cancer"
"C64.2","ICD10","C642","Cancer"
"C64.9","ICD10","C649","Cancer"
"C65.1","ICD10","C651","Cancer"
"C65.2","ICD10","C652","Cancer"
"C65.9","ICD10","C659","Cancer"
"C66.1","ICD10","C661","Cancer"
"C66.2","ICD10","C662","Cancer"
"C66.9","ICD10","C669","Cancer"
"C67.0","ICD10","C670","Cancer"
"C67.1","ICD10","C671","Cancer"
"C67.2","ICD10","C672","Cancer"
"C67.3","ICD10","C673","Cancer"
"C67.4","ICD10","C674","Cancer"
"C67.5","ICD10","C675","Cancer"
"C67.6","ICD10","C676","Cancer"
"C67.7","ICD10","C677","Cancer"
"C67.8","ICD10","C678","Cancer"
"C67.9","ICD10","C679","Cancer"
"C68.0","ICD10","C680","Cancer"
"C68.1","ICD10","C681","Cancer"
"C68.8","ICD10","C688","Cancer"
"C68.9","ICD10","C689","Cancer"
"C69.00","ICD10","C6900","Cancer"
"C69.01","ICD10","C6901","Cancer"
"C69.02","ICD10","C6902","Cancer"
"C69.10","ICD10","C6910","Cancer"
"C69.11","ICD10","C6911","Cancer"
"C69.12","ICD10","C6912","Cancer"
"C69.20","ICD10","C6920","Cancer"
"C69.21","ICD10","C6921","Cancer"
"C69.22","ICD10","C6922","Cancer"
"C69.30","ICD10","C6930","Cancer"
"C69.31","ICD10","C6931","Cancer"
"C69.32","ICD10","C6932","Cancer"
"C69.40","ICD10","C6940","Cancer"
"C69.41","ICD10","C6941","Cancer"
"C69.42","ICD10","C6942","Cancer"
"C69.50","ICD10","C6950","Cancer"
"C69.51","ICD10","C6951","Cancer"
"C69.52","ICD10","C6952","Cancer"
"C69.60","ICD10","C6960","Cancer"
"C69.61","ICD10","C6961","Cancer"
"C69.62","ICD10","C6962","Cancer"
"C69.80","ICD10","C6980","Cancer"
"C69.81","ICD10","C6981","Cancer"
"C69.82","ICD10","C6982","Cancer"
"C69.90","ICD10","C6990","Cancer"
"C69.91","ICD10","C6991","Cancer"
"C69.92","ICD10","C6992","Cancer"
"C70.0","ICD10","C700","Cancer"
"C70.1","ICD10","C701","Cancer"
"C70.9","ICD10","C709","Cancer"
"C71.0","ICD10","C710","Cancer"
"C71.1","ICD10","C711","Cancer"
"C71.2","ICD10","C712","Cancer"
"C71.3","ICD10","C713","Cancer"
"C71.4","ICD10","C714","Cancer"
"C71.5","ICD10","C715","Cancer"
"C71.6","ICD10","C716","Cancer"
"C71.7","ICD10","C717","Cancer"
"C71.8","ICD10","C718","Cancer"
"C71.9","ICD10","C719","Cancer"
"C72.0","ICD10","C720","Cancer"
"C72.1","ICD10","C721","Cancer"
"C72.20","ICD10","C7220","Cancer"
"C72.21","ICD10","C7221","Cancer"
"C72.22","ICD10","C7222","Cancer"
"C72.30","ICD10","C7230","Cancer"
"C72.31","ICD10","C7231","Cancer"
"C72.32","ICD10","C7232","Cancer"
"C72.40","ICD10","C7240","Cancer"
"C72.41","ICD10","C7241","Cancer"
"C72.42","ICD10","C7242","Cancer"
"C72.50","ICD10","C7250","Cancer"
"C72.59","ICD10","C7259","Cancer"
"C72.9","ICD10","C729","Cancer"
"C73.","ICD10","C73","Cancer"
"C74.00","ICD10","C7400","Cancer"
"C74.01","ICD10","C7401","Cancer"
"C74.02","ICD10","C7402","Cancer"
"C74.10","ICD10","C7410","Cancer"
"C74.11","ICD10","C7411","Cancer"
"C74.12","ICD10","C7412","Cancer"
"C74.90","ICD10","C7490","Cancer"
"C74.91","ICD10","C7491","Cancer"
"C74.92","ICD10","C7492","Cancer"
"C75.0","ICD10","C750","Cancer"
"C75.1","ICD10","C751","Cancer"
"C75.2","ICD10","C752","Cancer"
"C75.3","ICD10","C753","Cancer"
"C75.4","ICD10","C754","Cancer"
"C75.5","ICD10","C755","Cancer"
"C75.8","ICD10","C758","Cancer"
"C75.9","ICD10","C759","Cancer"
"C76.8","ICD10","C768","Cancer"
"C76.0","ICD10","C760","Cancer"
"C76.1","ICD10","C761","Cancer"
"C76.2","ICD10","C762","Cancer"
"C76.3","ICD10","C763","Cancer"
"C76.40","ICD10","C7640","Cancer"
"C76.41","ICD10","C7641","Cancer"
"C76.42","ICD10","C7642","Cancer"
"C76.50","ICD10","C7650","Cancer"
"C76.51","ICD10","C7651","Cancer"
"C76.52","ICD10","C7652","Cancer"
"C76.8","ICD10","C768","Cancer"
"C77.0","ICD10","C770","Cancer"
"C77.1","ICD10","C771","Cancer"
"C77.2","ICD10","C772","Cancer"
"C77.3","ICD10","C773","Cancer"
"C77.4","ICD10","C774","Cancer"
"C77.5","ICD10","C775","Cancer"
"C77.8","ICD10","C778","Cancer"
"C77.9","ICD10","C779","Cancer"
"C78.00","ICD10","C7800","Cancer"
"C78.01","ICD10","C7801","Cancer"
"C78.02","ICD10","C7802","Cancer"
"C78.1","ICD10","C781","Cancer"
"C78.2","ICD10","C782","Cancer"
"C78.30","ICD10","C7830","Cancer"
"C78.39","ICD10","C7839","Cancer"
"C78.4","ICD10","C784","Cancer"
"C78.5","ICD10","C785","Cancer"
"C78.6","ICD10","C786","Cancer"
"C78.7","ICD10","C787","Cancer"
"C78.80","ICD10","C7880","Cancer"
"C78.89","ICD10","C7889","Cancer"
"C79.00","ICD10","C7900","Cancer"
"C79.01","ICD10","C7901","Cancer"
"C79.02","ICD10","C7902","Cancer"
"C79.10","ICD10","C7910","Cancer"
"C79.11","ICD10","C7911","Cancer"
"C79.19","ICD10","C7919","Cancer"
"C79.2","ICD10","C792","Cancer"
"C79.31","ICD10","C7931","Cancer"
"C79.32","ICD10","C7932","Cancer"
"C79.40","ICD10","C7940","Cancer"
"C79.49","ICD10","C7949","Cancer"
"C79.51","ICD10","C7951","Cancer"
"C79.52","ICD10","C7952","Cancer"
"C79.60","ICD10","C7960","Cancer"
"C79.61","ICD10","C7961","Cancer"
"C79.62","ICD10","C7962","Cancer"
"C79.70","ICD10","C7970","Cancer"
"C79.71","ICD10","C7971","Cancer"
"C79.72","ICD10","C7972","Cancer"
"C79.81","ICD10","C7981","Cancer"
"C79.82","ICD10","C7982","Cancer"
"C79.89","ICD10","C7989","Cancer"
"C79.9","ICD10","C799","Cancer"
"C7A.00","ICD10","C7A00","Cancer"
"C7A.010","ICD10","C7A010","Cancer"
"C7A.011","ICD10","C7A011","Cancer"
"C7A.012","ICD10","C7A012","Cancer"
"C7A.019","ICD10","C7A019","Cancer"
"C7A.020","ICD10","C7A020","Cancer"
"C7A.021","ICD10","C7A021","Cancer"
"C7A.022","ICD10","C7A022","Cancer"
"C7A.023","ICD10","C7A023","Cancer"
"C7A.024","ICD10","C7A024","Cancer"
"C7A.025","ICD10","C7A025","Cancer"
"C7A.026","ICD10","C7A026","Cancer"
"C7A.029","ICD10","C7A029","Cancer"
"C7A.090","ICD10","C7A090","Cancer"
"C7A.091","ICD10","C7A091","Cancer"
"C7A.092","ICD10","C7A092","Cancer"
"C7A.093","ICD10","C7A093","Cancer"
"C7A.094","ICD10","C7A094","Cancer"
"C7A.095","ICD10","C7A095","Cancer"
"C7A.096","ICD10","C7A096","Cancer"
"C7A.098","ICD10","C7A098","Cancer"
"C7A.1","ICD10","C7A1","Cancer"
"C7A.8","ICD10","C7A8","Cancer"
"C7B.00","ICD10","C7B00","Cancer"
"C7B.01","ICD10","C7B01","Cancer"
"C7B.02","ICD10","C7B02","Cancer"
"C7B.03","ICD10","C7B03","Cancer"
"C7B.04","ICD10","C7B04","Cancer"
"C7B.09","ICD10","C7B09","Cancer"
"C7B.1","ICD10","C7B1","Cancer"
"C7B.8","ICD10","C7B8","Cancer"
"C80.0","ICD10","C800","Cancer"
"C80.1","ICD10","C801","Cancer"
"C80.2","ICD10","C802","Cancer"
"C81.00","ICD10","C8100","Cancer"
"C81.01","ICD10","C8101","Cancer"
"C81.02","ICD10","C8102","Cancer"
"C81.03","ICD10","C8103","Cancer"
"C81.04","ICD10","C8104","Cancer"
"C81.05","ICD10","C8105","Cancer"
"C81.06","ICD10","C8106","Cancer"
"C81.07","ICD10","C8107","Cancer"
"C81.08","ICD10","C8108","Cancer"
"C81.09","ICD10","C8109","Cancer"
"C81.10","ICD10","C8110","Cancer"
"C81.11","ICD10","C8111","Cancer"
"C81.12","ICD10","C8112","Cancer"
"C81.13","ICD10","C8113","Cancer"
"C81.14","ICD10","C8114","Cancer"
"C81.15","ICD10","C8115","Cancer"
"C81.16","ICD10","C8116","Cancer"
"C81.17","ICD10","C8117","Cancer"
"C81.18","ICD10","C8118","Cancer"
"C81.19","ICD10","C8119","Cancer"
"C81.20","ICD10","C8120","Cancer"
"C81.21","ICD10","C8121","Cancer"
"C81.22","ICD10","C8122","Cancer"
"C81.23","ICD10","C8123","Cancer"
"C81.24","ICD10","C8124","Cancer"
"C81.25","ICD10","C8125","Cancer"
"C81.26","ICD10","C8126","Cancer"
"C81.27","ICD10","C8127","Cancer"
"C81.28","ICD10","C8128","Cancer"
"C81.29","ICD10","C8129","Cancer"
"C81.30","ICD10","C8130","Cancer"
"C81.31","ICD10","C8131","Cancer"
"C81.32","ICD10","C8132","Cancer"
"C81.33","ICD10","C8133","Cancer"
"C81.34","ICD10","C8134","Cancer"
"C81.35","ICD10","C8135","Cancer"
"C81.36","ICD10","C8136","Cancer"
"C81.37","ICD10","C8137","Cancer"
"C81.38","ICD10","C8138","Cancer"
"C81.39","ICD10","C8139","Cancer"
"C81.40","ICD10","C8140","Cancer"
"C81.41","ICD10","C8141","Cancer"
"C81.42","ICD10","C8142","Cancer"
"C81.43","ICD10","C8143","Cancer"
"C81.44","ICD10","C8144","Cancer"
"C81.45","ICD10","C8145","Cancer"
"C81.46","ICD10","C8146","Cancer"
"C81.47","ICD10","C8147","Cancer"
"C81.48","ICD10","C8148","Cancer"
"C81.49","ICD10","C8149","Cancer"
"C81.70","ICD10","C8170","Cancer"
"C81.71","ICD10","C8171","Cancer"
"C81.72","ICD10","C8172","Cancer"
"C81.73","ICD10","C8173","Cancer"
"C81.74","ICD10","C8174","Cancer"
"C81.75","ICD10","C8175","Cancer"
"C81.76","ICD10","C8176","Cancer"
"C81.77","ICD10","C8177","Cancer"
"C81.78","ICD10","C8178","Cancer"
"C81.79","ICD10","C8179","Cancer"
"C81.90","ICD10","C8190","Cancer"
"C81.91","ICD10","C8191","Cancer"
"C81.92","ICD10","C8192","Cancer"
"C81.93","ICD10","C8193","Cancer"
"C81.94","ICD10","C8194","Cancer"
"C81.95","ICD10","C8195","Cancer"
"C81.96","ICD10","C8196","Cancer"
"C81.97","ICD10","C8197","Cancer"
"C81.98","ICD10","C8198","Cancer"
"C81.99","ICD10","C8199","Cancer"
"C82.00","ICD10","C8200","Cancer"
"C82.01","ICD10","C8201","Cancer"
"C82.02","ICD10","C8202","Cancer"
"C82.03","ICD10","C8203","Cancer"
"C82.04","ICD10","C8204","Cancer"
"C82.05","ICD10","C8205","Cancer"
"C82.06","ICD10","C8206","Cancer"
"C82.07","ICD10","C8207","Cancer"
"C82.08","ICD10","C8208","Cancer"
"C82.09","ICD10","C8209","Cancer"
"C82.10","ICD10","C8210","Cancer"
"C82.11","ICD10","C8211","Cancer"
"C82.12","ICD10","C8212","Cancer"
"C82.13","ICD10","C8213","Cancer"
"C82.14","ICD10","C8214","Cancer"
"C82.15","ICD10","C8215","Cancer"
"C82.16","ICD10","C8216","Cancer"
"C82.17","ICD10","C8217","Cancer"
"C82.18","ICD10","C8218","Cancer"
"C82.19","ICD10","C8219","Cancer"
"C82.20","ICD10","C8220","Cancer"
"C82.21","ICD10","C8221","Cancer"
"C82.22","ICD10","C8222","Cancer"
"C82.23","ICD10","C8223","Cancer"
"C82.24","ICD10","C8224","Cancer"
"C82.25","ICD10","C8225","Cancer"
"C82.26","ICD10","C8226","Cancer"
"C82.27","ICD10","C8227","Cancer"
"C82.28","ICD10","C8228","Cancer"
"C82.29","ICD10","C8229","Cancer"
"C82.30","ICD10","C8230","Cancer"
"C82.31","ICD10","C8231","Cancer"
"C82.32","ICD10","C8232","Cancer"
"C82.33","ICD10","C8233","Cancer"
"C82.34","ICD10","C8234","Cancer"
"C82.35","ICD10","C8235","Cancer"
"C82.36","ICD10","C8236","Cancer"
"C82.37","ICD10","C8237","Cancer"
"C82.38","ICD10","C8238","Cancer"
"C82.39","ICD10","C8239","Cancer"
"C82.40","ICD10","C8240","Cancer"
"C82.41","ICD10","C8241","Cancer"
"C82.42","ICD10","C8242","Cancer"
"C82.43","ICD10","C8243","Cancer"
"C82.44","ICD10","C8244","Cancer"
"C82.45","ICD10","C8245","Cancer"
"C82.46","ICD10","C8246","Cancer"
"C82.47","ICD10","C8247","Cancer"
"C82.48","ICD10","C8248","Cancer"
"C82.49","ICD10","C8249","Cancer"
"C82.50","ICD10","C8250","Cancer"
"C82.51","ICD10","C8251","Cancer"
"C82.52","ICD10","C8252","Cancer"
"C82.53","ICD10","C8253","Cancer"
"C82.54","ICD10","C8254","Cancer"
"C82.55","ICD10","C8255","Cancer"
"C82.56","ICD10","C8256","Cancer"
"C82.57","ICD10","C8257","Cancer"
"C82.58","ICD10","C8258","Cancer"
"C82.59","ICD10","C8259","Cancer"
"C82.60","ICD10","C8260","Cancer"
"C82.61","ICD10","C8261","Cancer"
"C82.62","ICD10","C8262","Cancer"
"C82.63","ICD10","C8263","Cancer"
"C82.64","ICD10","C8264","Cancer"
"C82.65","ICD10","C8265","Cancer"
"C82.66","ICD10","C8266","Cancer"
"C82.67","ICD10","C8267","Cancer"
"C82.68","ICD10","C8268","Cancer"
"C82.69","ICD10","C8269","Cancer"
"C82.80","ICD10","C8280","Cancer"
"C82.81","ICD10","C8281","Cancer"
"C82.82","ICD10","C8282","Cancer"
"C82.83","ICD10","C8283","Cancer"
"C82.84","ICD10","C8284","Cancer"
"C82.85","ICD10","C8285","Cancer"
"C82.86","ICD10","C8286","Cancer"
"C82.87","ICD10","C8287","Cancer"
"C82.88","ICD10","C8288","Cancer"
"C82.89","ICD10","C8289","Cancer"
"C82.90","ICD10","C8290","Cancer"
"C82.91","ICD10","C8291","Cancer"
"C82.92","ICD10","C8292","Cancer"
"C82.93","ICD10","C8293","Cancer"
"C82.94","ICD10","C8294","Cancer"
"C82.95","ICD10","C8295","Cancer"
"C82.96","ICD10","C8296","Cancer"
"C82.97","ICD10","C8297","Cancer"
"C82.98","ICD10","C8298","Cancer"
"C82.99","ICD10","C8299","Cancer"
"C83.00","ICD10","C8300","Cancer"
"C83.01","ICD10","C8301","Cancer"
"C83.02","ICD10","C8302","Cancer"
"C83.03","ICD10","C8303","Cancer"
"C83.04","ICD10","C8304","Cancer"
"C83.05","ICD10","C8305","Cancer"
"C83.06","ICD10","C8306","Cancer"
"C83.07","ICD10","C8307","Cancer"
"C83.08","ICD10","C8308","Cancer"
"C83.09","ICD10","C8309","Cancer"
"C83.10","ICD10","C8310","Cancer"
"C83.11","ICD10","C8311","Cancer"
"C83.12","ICD10","C8312","Cancer"
